City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
253,patterson,37.4716,-121.1297,285.25,94,100,3.03,US,1705825390
254,selkirk,50.1436,-96.8845,260.19,81,100,6.71,CA,1705825390
255,long,18.0761,99.8326,307.66,17,6,3.5,TH,1705825391
256,palu,-0.8917,119.8707,299.79,90,100,1.5,ID,1705825391
257,fort bragg,35.139,-79.006,267.15,48,0,3.6,US,1705825391
258,sosnytsya,51.5239,32.4999,268.38,93,94,5.09,UA,1705825392
259,veraval,20.9,70.3667,300.11,28,28,1.15,IN,1705825392
260,port alfred,-33.5906,26.891,298.73,64,15,3.64,ZA,1705825393
261,al ghayzah,16.2079,52.176,300.59,33,8,1.2,YE,1705824798
262,tarasovskiy,48.7292,40.3636,269.48,84,56,3.24,RU,1705825393
263,hotan,37.0997,79.9269,273.22,40,33,2.84,CN,1705825394
264,antsiranana,-12.2787,49.2917,300.57,83,75,7.2,MG,1705825394
265,tarija,-21.5355,-64.7296,291.08,94,100,0.13,BO,1705825394
266,langsa,4.4683,97.9683,305.18,52,21,3.03,ID,1705824797
267,kingscliff,-28.2667,153.5667,303.02,83,36,5.14,AU,1705825395
268,coquimbo,-29.9533,-71.3436,290.0,88,100,3.09,CL,1705825395
269,nabire,-3.3667,135.4833,301.03,84,87,1.91,ID,1705825396
270,lewistown,40.5992,-77.5714,268.08,83,100,4.63,US,1705825396
271,saipan,15.1355,145.701,299.54,61,0,9.26,MP,1705825396
272,nantucket,41.2835,-70.0995,267.12,73,100,8.75,US,1705825397
273,geraldton,-28.7667,114.6,298.38,65,40,9.77,AU,1705825397
274,sungjibaegam,41.2428,128.7989,262.11,94,100,2.97,KP,1705825397
275,bengkulu,-3.8004,102.2655,302.49,63,63,3.37,ID,1705825398
276,palangkaraya,-2.2,113.8333,303.24,66,100,1.53,ID,1705825398
277,ugoofaaru,5.6667,73.0,301.13,78,8,7.82,MV,1705825398
278,buka,40.8108,69.1986,281.73,46,0,1.2,UZ,1705825399
279,nemuro,43.3236,145.575,270.36,64,100,6.83,JP,1705825399
280,sarangani,5.4033,125.4636,298.79,86,100,3.27,PH,1705825399
281,nizhniy novgorod,56.3287,44.002,258.88,84,20,5.0,RU,1705825400
282,kuala terengganu,5.3302,103.1408,298.12,94,40,3.09,MY,1705825400
283,el bauga,18.262,33.9081,298.35,36,13,4.25,SD,1705825401
284,bude,50.8243,-4.5413,285.5,85,100,4.02,GB,1705825401
285,hacienda huancane,-15.8222,-70.8856,278.27,83,100,1.48,PE,1705825401
286,oulmes,33.4258,-6.0014,277.79,79,8,1.55,MA,1705825402
287,namibe,-15.1961,12.1522,296.74,70,30,2.66,AO,1705825402
288,chui,-33.6971,-53.4616,290.5,76,0,3.08,UY,1705825402
289,miasskoye,55.2784,61.8905,264.74,74,100,8.91,RU,1705825123
290,cullman,34.1748,-86.8436,262.11,85,0,2.57,US,1705825154
291,saba,15.4667,-86.25,292.66,100,100,0.26,HN,1705825403
292,parabel',58.6978,81.4825,256.99,82,100,4.02,RU,1705825404
293,dombarovskiy,50.7587,59.5386,263.71,85,100,6.71,RU,1705825404
294,tafuna,-14.3358,-170.72,302.12,94,75,1.03,AS,1705825404
295,zhezqazghan,47.7833,67.7667,257.47,78,0,6.0,KZ,1705825405
296,karaidel',55.8337,56.9069,270.91,77,99,7.96,RU,1705825405
297,massawa,15.6097,39.45,300.69,65,91,2.71,ER,1705825406
298,ezhva,61.8128,50.7283,259.03,84,0,2.0,RU,1705825406
299,lycksele,64.5954,18.6735,247.08,84,40,1.03,SE,1705825407
300,loralai,30.3705,68.598,286.4,16,88,0.89,PK,1705825407
301,koulamoutou,-1.1303,12.4736,301.38,64,7,0.51,GA,1705825408
302,florence,43.7667,11.25,279.37,41,0,2.06,IT,1705825408
303,grand-lahou,5.1367,-5.0242,300.92,80,5,1.4,CI,1705825408
304,wuyang,31.9925,116.2472,276.8,65,100,4.17,CN,1705825409
305,san antonio de pale,-1.4014,5.6325,300.38,78,18,1.72,GQ,1705825409
306,champerico,14.3,-91.9167,298.71,71,100,2.22,GT,1705825409
307,carutapera,-1.195,-46.02,298.27,92,23,2.75,BR,1705825410
308,singkil,-7.9855,111.4161,302.89,67,34,4.29,ID,1705825410
309,aasiaat,68.7098,-52.8699,246.97,98,95,3.88,GL,1705825411
310,ifrane,33.3333,-5.25,276.99,48,35,1.84,MA,1705825411
311,fort mcmurray,56.7268,-111.381,253.92,77,100,4.63,CA,1705825411
312,balabac,7.9868,117.0645,301.16,70,55,3.92,PH,1705825412
313,lind,56.1,8.9833,276.05,66,100,9.44,DK,1705825412
314,susuman,62.7833,148.1667,241.91,100,94,1.45,RU,1705825412
315,taupo,-38.6833,176.0833,293.15,77,95,2.99,NZ,1705824928
316,fisterra,42.9049,-9.2629,285.23,87,100,12.28,ES,1705825413
317,barranca,-10.75,-77.7667,295.04,86,100,2.12,PE,1705825413
318,chelsea,51.4875,-0.1694,282.83,92,75,6.69,GB,1705825352
319,ilulissat,69.2167,-51.1,254.16,65,97,9.77,GL,1705825414
320,flin flon,54.7682,-101.865,254.11,100,100,1.39,CA,1705825414
321,sidi ifni,29.3797,-10.173,286.01,83,0,3.51,MA,1705825415
322,nakano,36.75,138.3667,282.24,93,100,1.51,JP,1705825415
323,wum,6.3833,10.0667,298.74,15,75,0.64,CM,1705825415
324,chokwe,-24.5333,32.9833,301.46,48,1,3.03,MZ,1705825416
325,cockburn town,21.4612,-71.1419,298.19,76,0,0.7,TC,1705825416
326,jiagedaqi,50.4167,124.1167,251.17,87,10,0.4,CN,1705825416
327,neryungri,56.6709,124.6491,248.94,99,100,0.43,RU,1705825417
328,alamosa,37.4695,-105.87,270.14,74,0,3.6,US,1705825417
329,dudinka,69.4058,86.1778,259.64,94,100,8.94,RU,1705825417
330,lihue,21.9789,-159.3672,296.73,88,100,2.57,US,1705825418
331,nar'yan-mar,67.6713,53.087,256.54,97,55,5.36,RU,1705825418
332,bodo,67.28,14.405,271.73,69,75,12.86,NO,1705825418
333,shenjiamen,29.9576,122.298,280.36,78,100,11.39,CN,1705825419
334,santa rosa,14.3122,121.1114,303.14,70,100,4.6,PH,1705825419
335,vilyuysk,63.7553,121.6247,239.82,98,100,1.34,RU,1705825420
336,san gabriel chilac,18.3167,-97.35,289.23,92,100,3.15,MX,1705825420
337,juegang,32.3174,121.1855,276.65,75,100,8.9,CN,1705825420
338,tanout,14.9709,8.8879,293.31,13,0,5.15,NE,1705825421
339,tyukhtet,56.5389,89.3011,261.03,87,38,1.68,RU,1705825421
340,iwanai,42.9744,140.5089,271.09,96,100,1.47,JP,1705825422
341,jiexiu,37.0244,111.9125,265.34,43,2,6.23,CN,1705825422
342,labuan,5.2767,115.2417,302.35,79,20,2.57,MY,1705825422
343,strzelin,50.7816,17.0648,272.59,88,35,2.84,PL,1705825423
344,isna,25.2934,32.554,296.27,21,39,0.47,EG,1705825423
345,zaraysk,54.7653,38.8836,256.81,93,8,2.78,RU,1705825423
346,twon-brass,4.3151,6.2418,301.5,73,27,1.95,NG,1705825424
347,ghat,24.9647,10.1728,291.74,8,92,1.17,LY,1705825424
348,port hedland,-20.3167,118.5667,303.18,70,40,6.69,AU,1705825424
349,i-n-salah,27.1935,2.4607,289.01,14,0,4.53,DZ,1705825425
350,stephenville,32.2207,-98.2023,273.24,48,100,3.09,US,1705825425
351,as sulayyil,20.4607,45.5779,294.29,24,5,5.36,SA,1705825425
352,remire-montjoly,4.9167,-52.2667,299.17,89,75,1.54,GF,1705825426
353,saldanha,-33.0117,17.9442,297.18,82,50,3.81,ZA,1705825426
354,timimoun,29.2639,0.231,285.58,50,3,7.33,DZ,1705825427
355,quellon,-43.1167,-73.6167,283.93,94,14,3.86,CL,1705825427
356,weyburn,49.6668,-103.8511,259.27,78,89,2.06,CA,1705825387
357,la passe,45.5549,-0.8967,275.38,92,100,4.39,FR,1705825428
358,el porvenir,13.7617,-87.3458,292.78,77,7,2.9,HN,1705825428
359,kijang,35.2442,129.2139,280.0,79,100,5.21,KR,1705825428
360,alibag,18.6411,72.8792,304.19,48,7,3.48,IN,1705825429
361,bandundu,-3.3167,17.3667,303.07,55,6,2.55,CD,1705825429
362,salinas,36.6777,-121.6555,285.6,95,100,5.66,US,1705825409
363,dubbo,-32.25,148.6167,309.22,21,0,6.17,AU,1705825430
364,port lincoln,-34.7333,135.8667,292.21,65,0,8.15,AU,1705825430
365,hammerfest,70.6634,23.6821,264.4,86,100,0.0,NO,1705825431
366,choix,26.7092,-108.3219,291.57,46,100,1.75,MX,1705825431
