City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,khoyniki,51.8911,29.9552,267.38,95,62,3.62,BY,1705824719
364,aasiaat,68.7098,-52.8699,246.97,98,95,3.88,GL,1705824680
365,torit,4.4133,32.5678,305.96,18,22,2.37,SS,1705824720
366,mahina,-17.5065,-149.489,296.02,94,100,2.06,PF,1705824720
367,vadso,70.0744,29.7487,262.24,79,100,4.63,NO,1705824642
368,naberera,-4.2,36.9333,294.78,73,100,2.95,TZ,1705824721
369,namibe,-15.1961,12.1522,296.74,70,30,2.66,AO,1705824721
370,soio,-6.1349,12.3689,300.59,69,92,2.71,AO,1705824714
371,sitka,57.0531,-135.33,274.09,86,75,1.54,US,1705824636
372,razdol'noye,45.7708,33.4878,274.63,56,0,1.93,UA,1705824722
373,urengoy,65.9667,78.3667,266.35,94,100,5.88,RU,1705824723
374,tura,25.5198,90.2201,295.01,30,4,2.55,IN,1705824659
375,tank,32.2217,70.3793,293.96,14,0,1.01,PK,1705824723
376,sisimiut,66.9395,-53.6735,253.87,86,30,7.28,GL,1705824724
377,rawson,-43.3002,-65.1023,289.49,78,0,3.13,AR,1705824532
378,warmbad,-28.45,18.7333,302.42,27,5,0.67,NA,1705824724
379,essaouira,31.5125,-9.77,285.87,76,0,4.63,MA,1705824725
380,tarakan,3.3,117.6333,303.87,70,75,1.54,ID,1705824725
381,primero de enero,21.9469,-78.4283,295.27,87,49,4.93,CU,1705824725
382,salalah,17.0151,54.0924,302.2,20,0,6.69,OM,1705824726
383,malacacheta,-17.8422,-42.0767,293.03,96,100,0.09,BR,1705824726
384,georgetown,5.4112,100.3354,305.11,58,20,3.09,MY,1705824454
385,pekanbaru,0.5333,101.45,305.33,58,40,2.06,ID,1705824727
386,as sulayyil,20.4607,45.5779,294.29,24,5,5.36,SA,1705824728
387,cole harbour,44.6724,-63.4751,270.86,91,100,3.13,CA,1705824728
388,antsiranana,-12.2787,49.2917,298.45,94,100,8.65,MG,1705824728
389,grand falls-windsor,48.9332,-55.6649,266.21,91,93,0.86,CA,1705824698
390,puerto baquerizo moreno,-0.9,-89.6,297.78,91,38,2.67,EC,1705824729
391,freetown,8.484,-13.2299,298.7,83,13,1.02,SL,1705824729
392,loudun,47.0079,0.083,275.95,75,100,6.72,FR,1705824730
393,turpan,42.9333,89.1667,274.24,50,49,2.04,CN,1705824730
394,es castell,39.8795,4.2854,280.53,70,75,3.09,ES,1705824730
395,karaton,-6.3424,106.1045,302.18,69,40,4.1,ID,1705824731
396,palmer,42.1584,-72.3287,262.94,61,0,4.12,US,1705824731
397,dzuunharaa,48.8523,106.4579,254.53,90,97,0.12,MN,1705824731
398,crane,31.3974,-102.3501,273.72,44,100,7.89,US,1705824632
399,brisas de zicatela,15.8369,-97.0419,298.28,65,100,1.67,MX,1705824732
400,chibougamau,49.9168,-74.3659,253.94,84,100,4.12,CA,1705824676
401,maracas,-13.4411,-40.4308,291.3,94,92,0.93,BR,1705824733
402,desoto,32.5899,-96.8569,274.1,53,100,5.66,US,1705824601
403,yamoussoukro,6.8206,-5.2767,296.96,94,0,0.87,CI,1705824733
404,quelimane,-17.8786,36.8883,299.12,89,75,4.63,MZ,1705824734
405,tsiombe,-25.3,45.4833,299.74,70,100,7.15,MG,1705824734
406,bardai,11.65,7.2333,293.77,14,0,6.47,NG,1705824735
407,chonchi,-42.6128,-73.8092,284.71,96,14,2.32,CL,1705824690
408,island harbour,50.724,-1.2758,284.19,93,100,4.92,GB,1705824736
409,phalaborwa,-23.943,31.1411,300.82,42,0,0.94,ZA,1705824736
410,byron bay,-28.65,153.6167,299.66,77,8,6.28,AU,1705824736
411,caleta de carquin,-11.0925,-77.6267,295.46,87,100,2.77,PE,1705824724
412,kuching,1.55,110.3333,304.27,75,40,1.54,MY,1705824654
413,easton,40.6884,-75.2207,267.47,61,20,7.2,US,1705824737
414,kirakira,-10.4544,161.9205,299.96,89,100,3.56,SB,1705824738
415,katsuren-haebaru,26.3369,127.8719,293.36,64,100,4.12,JP,1705824738
416,mirny,62.5353,113.9611,254.39,84,100,5.81,RU,1705824739
417,acapulco de juarez,16.8634,-99.8901,299.05,94,75,2.06,MX,1705824739
418,alofi,-19.0595,-169.9187,299.77,85,100,6.05,NU,1705824646
419,mangrol,21.1167,70.1167,299.94,27,19,1.53,IN,1705824740
420,coron,11.9986,120.2043,303.01,60,98,0.76,PH,1705824740
421,arkhangel'sk,64.5401,40.5433,254.21,78,75,1.0,RU,1705824708
422,tyup,42.7276,78.3648,270.09,77,100,1.97,KG,1705824741
423,pangody,65.85,74.4859,266.39,96,100,4.23,RU,1705824741
424,kosh-agach,50.0,88.6667,252.76,74,4,0.45,RU,1705824741
425,wum,6.3833,10.0667,298.74,15,75,0.64,CM,1705824742
426,sao gabriel da cachoeira,-0.1303,-67.0892,296.41,90,53,0.46,BR,1705824625
427,albertina,-22.2008,-46.6158,291.2,98,98,1.12,BR,1705824742
428,xam nua,20.4197,104.0439,295.14,57,74,1.75,LA,1705824743
429,mont-dore,-22.2833,166.5833,300.14,80,100,2.18,NC,1705824743
430,khairpur,27.5295,68.7617,285.15,14,43,0.63,PK,1705824743
431,bodo,67.28,14.405,271.73,64,75,13.38,NO,1705824649
432,ceeldheer,3.8488,47.1806,303.53,48,30,13.43,SO,1705824744
433,igarka,67.4667,86.5833,261.87,95,100,8.35,RU,1705824731
434,port macquarie,-31.4333,152.9167,301.42,74,27,3.18,AU,1705824745
435,charters towers,-20.1,146.2667,304.95,45,100,2.58,AU,1705824745
436,gloria,12.9833,121.4667,299.96,78,98,5.03,PH,1705824746
437,echuca,-36.1333,144.75,297.57,49,0,1.34,AU,1705824746
438,kerikeri,-35.2268,173.9474,296.43,82,21,3.84,NZ,1705824734
439,zouerate,22.7187,-12.4521,290.09,14,0,4.13,MR,1705824747
440,leticia,-4.2153,-69.9406,298.18,100,20,0.0,CO,1705824747
441,tatarbunary,45.8373,29.6142,274.97,53,20,3.84,UA,1705824747
442,tamanrasset,22.785,5.5228,292.37,6,100,1.77,DZ,1705824625
443,westport,41.1415,-73.3579,266.9,66,0,4.12,US,1705824617
444,nuku'alofa,-21.1333,-175.2,300.34,100,40,1.03,TO,1705824744
445,sao vicente,-23.9631,-46.3919,298.86,26,100,0.89,BR,1705824474
446,broad ripple,39.8667,-86.1417,258.12,83,0,1.54,US,1705824749
447,atchison,39.563,-95.1216,260.1,74,30,3.55,US,1705824750
448,nikolayevsk-on-amure,53.1406,140.73,246.4,96,51,0.44,RU,1705824750
449,kinston,35.2627,-77.5816,267.33,49,0,2.06,US,1705824730
450,coromandel,-18.4733,-47.2003,292.72,90,100,1.1,BR,1705824751
451,porto novo,6.4965,2.6036,301.15,75,8,1.17,BJ,1705824709
452,tshikapa,-6.4167,20.8,300.87,67,80,1.86,CD,1705824751
453,pogradec,40.9025,20.6525,272.15,88,94,3.48,AL,1705824752
454,gautier,30.3858,-88.6117,272.2,55,0,3.6,US,1705824752
455,acarau,-2.8856,-40.12,299.2,86,8,3.7,BR,1705824532
456,glendive,47.1053,-104.7125,267.94,86,100,3.6,US,1705824753
457,keila,59.3036,24.4131,269.84,75,75,6.17,EE,1705824753
458,revda,56.801,59.9303,269.77,77,97,3.78,RU,1705824753
459,luau,-10.7073,22.2247,295.88,80,98,1.66,AO,1705824754
460,ha'il,27.5219,41.6907,290.16,42,0,5.14,SA,1705824609
461,vuktyl,63.8567,57.3094,258.21,98,100,0.89,RU,1705824754
462,sinabang,2.4803,96.3801,301.73,74,42,1.41,ID,1705824755
463,mitsamiouli,-11.3847,43.2844,299.66,86,100,11.06,KM,1705824755
464,barabai,-2.5833,115.3833,300.63,86,100,0.64,ID,1705824756
465,princeville,45.7668,-61.2985,272.21,96,100,0.0,CA,1705824756
466,kattivakkam,13.2167,80.3167,303.2,59,9,3.91,IN,1705824756
467,jurm,36.8648,70.8342,282.55,23,0,0.74,AF,1705824757
468,callao,-12.0667,-77.15,296.88,88,75,4.63,PE,1705824757
469,kismayo,-0.3582,42.5454,302.38,64,37,9.94,SO,1705824757
470,luanda,-8.8368,13.2343,298.64,72,100,1.57,AO,1705824483
471,new plymouth,-39.0667,174.0833,295.82,90,2,1.92,NZ,1705824727
472,ust'-ilimsk,58.0006,102.6619,255.62,84,28,1.79,RU,1705824758
473,midvagur,62.0511,-7.1939,276.61,81,75,8.23,FO,1705824621
474,kapa'a,22.0752,-159.319,297.14,87,100,2.57,US,1705824759
475,tofol,5.3248,163.0078,300.98,82,100,7.27,FM,1705824629
476,broken hill,-31.95,141.4333,304.75,21,0,7.24,AU,1705824672
477,quellon,-43.1167,-73.6167,283.93,94,14,3.86,CL,1705824682
478,khash,28.2211,61.2158,287.16,26,100,2.33,IR,1705824760
479,buckhannon,38.994,-80.232,262.64,87,100,3.09,US,1705824761
480,ixtapa,20.7,-105.2,295.5,86,6,1.57,MX,1705824761
481,gbadolite,4.2833,21.0167,302.57,17,58,2.79,CD,1705824762
482,kabalo,-6.05,26.9167,293.88,99,100,1.58,CD,1705824762
483,yashan,22.1975,109.9419,293.21,54,99,3.03,CN,1705824762
484,arvayheer,46.2639,102.775,259.25,50,96,1.24,MN,1705824763
485,gisborne,-38.6533,178.0042,293.03,92,100,4.03,NZ,1705824763
486,cape coast,5.1053,-1.2466,301.01,81,11,1.84,GH,1705824763
487,yuzhno-kurilsk,44.0306,145.8556,267.8,56,100,3.93,RU,1705824764
488,saint-joseph,-21.3667,55.6167,301.36,85,84,3.18,RE,1705824764
489,porto murtinho,-21.6989,-57.8825,298.41,79,96,1.99,BR,1705824765
490,mugumu,-1.85,34.7,291.7,86,100,1.09,TZ,1705824765
491,illizi,26.4833,8.4667,290.91,9,100,1.96,DZ,1705824765
492,natal,-5.795,-35.2094,297.51,94,20,0.51,BR,1705824766
493,port douglas,-16.4833,145.4667,300.45,85,100,0.92,AU,1705824410
494,hilo,19.7297,-155.09,294.4,90,0,2.06,US,1705824766
495,cold springs,39.6802,-119.9766,279.24,77,100,0.0,US,1705824767
496,okakarara,-20.5833,17.4333,299.9,41,6,2.66,NA,1705824767
497,manokwari,-0.8667,134.0833,299.91,85,99,2.39,ID,1705824767
498,brokopondo,4.75,-55.1667,296.8,92,36,3.56,SR,1705824768
499,isangel,-19.55,169.2667,301.68,77,66,1.56,VU,1705824768
500,flin flon,54.7682,-101.865,254.11,100,100,1.39,CA,1705824768
501,hoemul-li,41.4339,129.67,267.96,90,100,2.61,KP,1705824769
502,tamala,52.541,43.2515,260.65,91,21,4.59,RU,1705824769
503,xining,36.6167,101.7667,266.25,42,29,2.44,CN,1705824769
504,karachi,24.9056,67.0822,299.05,38,3,3.09,PK,1705824770
505,gunjur,13.2019,-16.7339,294.19,83,0,3.09,GM,1705824770
506,wickenburg,33.9686,-112.7296,285.06,53,100,1.79,US,1705824771
507,huelma,37.6713,-3.39,277.68,86,19,0.3,ES,1705824771
508,groveland,28.5581,-81.8512,278.16,59,61,5.15,US,1705824771
509,labasa,-16.4167,179.3833,300.55,84,100,1.33,FJ,1705824772
510,beledweyne,4.7358,45.2036,305.22,26,71,9.86,SO,1705824772
511,rasulabad,26.75,80.4833,284.12,33,0,3.49,IN,1705824772
512,argo,37.6333,22.7333,280.68,82,100,6.2,GR,1705824773
513,as-suwayda,32.709,36.5695,288.74,33,100,6.67,SY,1705824773
514,carutapera,-1.195,-46.02,298.27,92,23,2.75,BR,1705824728
515,castillos,-34.1667,-53.8333,290.32,74,0,2.51,UY,1705824774
516,gebeit,21.0667,36.3167,296.41,44,0,3.56,SD,1705824774
517,trairi,-3.2778,-39.2689,298.93,87,6,2.84,BR,1705824679
518,mikhaylovsk,45.1283,42.0256,270.27,93,100,4.02,RU,1705824775
519,oleiros,43.3333,-8.3167,284.07,89,40,6.71,ES,1705824775
520,inari,68.906,27.0288,250.26,99,74,2.14,FI,1705824776
521,st. john's,47.5649,-52.7093,270.68,94,100,3.6,CA,1705824736
522,ilha de mocambique,-15.0342,40.7358,301.67,71,100,5.79,MZ,1705824776
523,whakatane,-37.9585,176.9854,296.21,90,100,1.79,NZ,1705824777
524,manta,-0.95,-80.7333,299.82,83,100,3.58,EC,1705824777
525,praia da vitoria,38.7333,-27.0667,291.35,96,100,9.98,PT,1705824635
526,dzuunmod,48.2199,97.3744,256.95,79,76,0.93,MN,1705824778
527,l'govskiy,51.6307,35.2775,265.61,93,100,2.44,RU,1705824778
528,anguera,-12.151,-39.2453,295.79,91,2,1.26,BR,1705824778
529,nsanje,-16.92,35.262,298.85,77,99,3.17,MW,1705824779
530,tommot,58.9564,126.2925,252.28,94,100,2.97,RU,1705824740
531,puerto lempira,15.2667,-83.7667,297.45,83,0,3.27,HN,1705824652
532,sajir,25.1825,44.5996,292.66,29,0,3.88,SA,1705824779
533,skelleftea,64.7507,20.9528,264.35,100,75,0.0,SE,1705824780
534,shimoda,34.6667,138.95,284.87,85,90,7.17,JP,1705824659
535,kyneton,-37.25,144.4333,289.95,72,17,4.02,AU,1705824496
536,fortuna,40.5982,-124.1573,285.74,94,100,8.75,US,1705824781
537,bogatyye saby,56.0102,50.4483,268.13,96,100,4.0,RU,1705824781
538,balikpapan,-1.2675,116.8289,299.7,83,20,1.54,ID,1705824781
539,escarcega,18.6089,-90.7454,293.63,98,100,2.52,MX,1705824782
540,newman,37.3138,-121.0208,284.42,94,100,2.68,US,1705824658
541,tome acu,-2.4189,-48.1522,295.84,100,100,0.71,BR,1705824782
542,fish town,5.1964,-7.8756,297.3,90,20,0.29,LR,1705824783
543,belur,13.1667,75.8667,302.15,36,8,1.79,IN,1705824783
544,mo i rana,66.3128,14.1428,270.41,86,100,5.66,NO,1705824783
545,dinghaicun,26.2847,119.7936,284.36,81,100,7.22,CN,1705824784
546,pimentel,-6.8367,-79.9342,296.31,78,20,6.69,PE,1705824784
547,san jeronimo,-11.9472,-75.2829,282.88,84,100,1.21,PE,1705824784
548,geiro,-6.15,36.8667,291.34,97,100,1.06,TZ,1705824785
549,kayyerkan,69.3786,87.7439,259.43,84,100,9.9,RU,1705824785
550,lagoa,39.05,-27.9833,290.36,90,100,15.58,PT,1705824786
551,kalibo (poblacion),11.7061,122.3644,299.36,78,94,2.55,PH,1705824786
552,ormara,25.2088,64.6357,296.01,62,28,3.38,PK,1705824786
553,mirnyy,62.5353,113.9611,254.39,84,100,5.81,RU,1705824518
554,kargat,55.1956,80.2811,258.2,85,7,2.14,RU,1705824787
555,limbdi,22.5667,71.8,299.83,19,96,3.92,IN,1705824787
556,mili,6.0815,171.735,301.11,80,92,8.27,MH,1705824788
557,dunedin,-45.8742,170.5036,289.71,78,100,4.02,NZ,1705824602
558,daman,20.4167,72.85,300.02,41,97,5.32,IN,1705824788
559,broome,42.2506,-75.833,264.1,85,100,3.6,US,1705824634
560,santa maria,-29.6842,-53.8069,291.22,97,71,2.52,BR,1705824508
561,namsos,64.4662,11.4957,275.18,68,100,5.14,NO,1705824789
562,metropolis,37.1512,-88.732,260.1,85,0,0.0,US,1705824790
563,nago,26.5881,127.9761,294.62,67,99,6.88,JP,1705824790
564,villa gesell,-37.2639,-56.973,288.74,78,0,3.74,AR,1705824737
565,todos santos,23.45,-110.2167,293.32,85,94,2.01,MX,1705824791
566,bahia de kino,28.8333,-111.9333,292.02,48,100,2.46,MX,1705824791
567,palmwoods,-26.6833,152.9667,301.84,89,2,2.19,AU,1705824791
568,bokoro,12.3807,17.0568,297.58,11,0,5.02,TD,1705824792
